"K84622","5QE","","20061001","20130331","1"
"K84622","5DY","","20010401","20060930","1"
"K84622","4RC27","","19990401","20010331","1"
"K84622","10Q","","20130401","20180930","1"
"K84624","5QE","","20061001","20130331","1"
"K84624","5DY","","20010401","20060930","1"
"K84624","4AF68","","19990401","20010331","1"
"K84624","10Q","","20130401","","1"
"L81004","15C","","20180401","","1"
"L81004","4HX36","","19990401","20010331","1"
"L81004","4RJ84","","20010401","20020331","1"
"L81004","5M8","","20020401","20130331","1"
"L81004","11T","","20130401","20180331","1"
"L81006","4HF25","","20010401","20020331","1"
"L81006","5JG","","20020401","20060930","1"
"L81006","5QJ","","20061001","20130331","1"
"L81006","4XD18","","19990401","20010331","1"
"L81006","11H","","20130401","20170430","1"
"L81007","15C","","20180401","","1"
"L81007","4HF25","","20010401","20020331","1"
"L81007","5JG","","20020401","20060930","1"
"L81007","4AG25","","19990401","20010331","1"
"L81007","5QJ","","20061001","20130331","1"
"L81007","11H","","20130401","20180331","1"
"L81008","15C","","20180401","","1"
"L81008","4VP62","","20010401","20020331","1"
"L81008","5QJ","","20061001","20130331","1"
"L81008","4MQ91","","19990401","20010331","1"
"L81008","5JF","","20020401","20060930","1"
"L81008","11H","","20130401","20180331","1"
"L81009","15C","","20180401","","1"
"L81009","4HF25","","20010401","20020331","1"
"L81009","5JG","","20020401","20060930","1"
"L81009","5QJ","","20061001","20130331","1"
"L81009","4XD18","","19990401","20010331","1"
"L81009","11H","","20130401","20180331","1"
"L81010","92G","","20200401","","1"
"L81010","4GF40","","19990401","20010331","1"
"L81010","5FL","","20010401","20130331","1"
"L81010","11E","","20130401","20200331","1"
"L81012","15C","","20180401","","1"
"L81012","4VG09","","19990401","20010331","1"
"L81012","4VP62","","20010401","20020331","1"
"L81012","5QJ","","20061001","20130331","1"
"L81012","5JF","","20020401","20060930","1"
"L81012","11H","","20130401","20180331","1"
"L81013","15C","","20180401","","1"
"L81013","4DP34","","19990401","20010331","1"
"L81013","4VP62","","20010401","20020331","1"
"L81013","5QJ","","20061001","20130331","1"
"L81013","5JF","","20020401","20060930","1"
"L81013","11H","","20130401","20180331","1"
"L81014","15C","","20180401","","1"
"L81014","5A3","","20010401","20130331","1"
"L81014","4YL81","","19990401","20010331","1"
"L81014","12A","","20130401","20180331","1"
"L81015","15C","","20180401","","1"
"L81015","4VG09","","19990401","20010331","1"
"L81015","4VP62","","20010401","20020331","1"
"L81015","5QJ","","20061001","20130331","1"
"L81015","5JF","","20020401","20060930","1"
"L81015","11H","","20130401","20180331","1"
"L81016","15C","","20180401","","1"
"L81016","4RJ84","","20010401","20020331","1"
"L81016","4LJ99","","19990401","20010331","1"
"L81016","5M8","","20020401","20130331","1"
"L81016","11T","","20130401","20180331","1"
"L81017","15C","","20180401","","1"
"L81017","4VP62","","20010401","20020331","1"
"L81017","5QJ","","20061001","20130331","1"
"L81017","4MQ91","","19990401","20010331","1"
"L81017","5JF","","20020401","20060930","1"
"L81017","11H","","20130401","20180331","1"
"L81018","15C","","20180401","","1"
"L81018","5A3","","20010401","20130331","1"
"L81018","4VR02","","19990401","20010331","1"
"L81018","12A","","20130401","20180331","1"
"L81019","15C","","20180401","","1"
"L81019","5A3","","20010401","20130331","1"
"L81019","4VR02","","19990401","20010331","1"
"L81019","12A","","20130401","20180331","1"
"L81020","92G","","20200401","","1"
"L81020","4HV14","","19990401","20010331","1"
"L81020","5FL","","20010401","20130331","1"
"L81020","11E","","20130401","20200331","1"
"L81021","15C","","20180401","","1"
"L81021","4HX36","","19990401","20010331","1"
"L81021","4RJ84","","20010401","20020331","1"
"L81021","5M8","","20020401","20130331","1"
"L81021","11T","","20130401","20180331","1"
"L81022","15C","","20180401","","1"
"L81022","4VP62","","20010401","20020331","1"
"L81022","5QJ","","20061001","20130331","1"
"L81022","4MQ91","","19990401","20010331","1"
"L81022","5JF","","20020401","20060930","1"
"L81022","11H","","20130401","20180331","1"
"L81023","15C","","20180401","","1"
"L81023","4VG09","","19990401","20010331","1"
"L81023","4VP62","","20010401","20020331","1"
"L81023","5QJ","","20061001","20130331","1"
"L81023","5JF","","20020401","20060930","1"
"L81023","11H","","20130401","20180331","1"
"L81024","15C","","20180401","","1"
"L81024","5A3","","20010401","20130331","1"
"L81024","4YL81","","19990401","20010331","1"
"L81024","12A","","20130401","20180331","1"
"L81025","92G","","20200401","","1"
"L81025","4GF40","","19990401","20010331","1"
"L81025","5FL","","20010401","20130331","1"
"L81025","11E","","20130401","20200331","1"
"L81026","15C","","20180401","","1"
"L81026","4DP34","","19990401","20010331","1"
"L81026","5A3","","20010401","20130331","1"
"L81026","12A","","20130401","20180331","1"
"L81027","92G","","20200401","","1"
"L81027","4HV14","","19990401","20010331","1"
"L81027","5FL","","20010401","20130331","1"
"L81027","11E","","20130401","20200331","1"
"L81028","15C","","20180401","20201130","1"
"L81028","5A3","","20010401","20130331","1"
"L81028","4MQ91","","19990401","20010331","1"
"L81028","12A","","20130401","20180331","1"
"L81029","15C","","20180401","","1"
"L81029","5A3","","20010401","20130331","1"
"L81029","4YL81","","19990401","20010331","1"
"L81029","12A","","20130401","20180331","1"
"L81030","92G","","20200401","","1"
"L81030","4GF40","","19990401","20010331","1"
"L81030","5FL","","20010401","20130331","1"
"L81030","11E","","20130401","20200331","1"
"L81031","15C","","20180401","","1"
"L81031","4HF25","","20010401","20020331","1"
"L81031","5JG","","20020401","20060930","1"
"L81031","5QJ","","20061001","20130331","1"
"L81031","4XD18","","19990401","20010331","1"
"L81031","11H","","20130401","20180331","1"
"L81032","15C","","20180401","20190731","1"
"L81032","4HF25","","20010401","20020331","1"
"L81032","5JG","","20020401","20060930","1"
"L81032","4AG25","","19990401","20010331","1"
"L81032","5QJ","","20061001","20130331","1"
"L81032","11H","","20130401","20180331","1"
"L81033","15C","","20180401","","1"
"L81033","4HF25","","20010401","20020331","1"
"L81033","5JG","","20020401","20060930","1"
"L81033","5QJ","","20061001","20130331","1"
"L81033","4XD18","","19990401","20010331","1"
"L81033","11H","","20130401","20180331","1"
"L81034","15C","","20180401","","1"
"L81034","4HX36","","19990401","20010331","1"
"L81034","4RJ84","","20010401","20020331","1"
"L81034","5M8","","20020401","20130331","1"
"L81034","11T","","20130401","20180331","1"
"L81035","15C","","20180401","20190430","1"
"L81035","4HF25","","20010401","20020331","1"
"L81035","5JG","","20020401","20060930","1"
"L81035","4AG25","","19990401","20010331","1"
"L81035","5QJ","","20061001","20130331","1"
"L81035","11H","","20130401","20180331","1"
"L81036","15C","","20180401","20250228","1"
"L81036","5A3","","20010401","20130331","1"
"L81036","4VR02","","19990401","20010331","1"
"L81036","12A","","20130401","20180331","1"
"L81037","15C","","20180401","","1"
"L81037","4VP62","","20010401","20020331","1"
"L81037","5QJ","","20061001","20130331","1"
"L81037","4MQ91","","19990401","20010331","1"
"L81037","5JF","","20020401","20060930","1"
"L81037","11H","","20130401","20180331","1"
"L81038","15C","","20180401","","1"
"L81038","4DP34","","19990401","20010331","1"
"L81038","4VP62","","20010401","20020331","1"
"L81038","5QJ","","20061001","20130331","1"
"L81038","5JF","","20020401","20060930","1"
"L81038","11H","","20130401","20180331","1"
"L81039","92G","","20200401","","1"
"L81039","4HV14","","19990401","20010331","1"
"L81039","5FL","","20010401","20130331","1"
"L81039","11E","","20130401","20200331","1"
"L81040","15C","","20180401","","1"
"L81040","4HX36","","19990401","20010331","1"
"L81040","4RJ84","","20010401","20020331","1"
"L81040","5M8","","20020401","20130331","1"
"L81040","11T","","20130401","20180331","1"
"L81041","15C","","20180401","","1"
"L81041","4HF25","","20010401","20020331","1"
"L81041","5JG","","20020401","20060930","1"
"L81041","4AG25","","19990401","20010331","1"
"L81041","5QJ","","20061001","20130331","1"
"L81041","11H","","20130401","20180331","1"
"L81042","15C","","20180401","","1"
"L81042","5A3","","20010401","20130331","1"
"L81042","4YL81","","19990401","20010331","1"
"L81042","12A","","20130401","20180331","1"
"L81043","15C","","20180401","20210831","1"
"L81043","4RJ84","","20010401","20020331","1"
"L81043","4LJ99","","19990401","20010331","1"
"L81043","5M8","","20020401","20130331","1"
"L81043","11T","","20130401","20180331","1"
"L81044","15C","","20180401","","1"
"L81044","4RJ84","","20010401","20020331","1"
"L81044","4LJ99","","19990401","20010331","1"
"L81044","5M8","","20020401","20130331","1"
"L81044","11T","","20130401","20180331","1"
"L81045","92G","","20200401","","1"
"L81045","4GF40","","19990401","20010331","1"
"L81045","5FL","","20010401","20130331","1"
"L81045","11E","","20130401","20200331","1"
"L81046","15C","","20180401","","1"
"L81046","5A3","","20010401","20130331","1"
"L81046","4YL81","","19990401","20010331","1"
"L81046","12A","","20130401","20180331","1"
"L81047","15C","","20180401","","1"
"L81047","5A3","","20010401","20130331","1"
"L81047","4YL81","","19990401","20010331","1"
"L81047","12A","","20130401","20180331","1"
"L81049","4HV14","","19990401","20010331","1"
"L81049","5FL","","20010401","20130331","1"
"L81049","11E","","20130401","20191130","1"
"L81050","15C","","20180401","","1"
"L81050","5A3","","20010401","20130331","1"
"L81050","4YL81","","19990401","20010331","1"
"L81050","12A","","20130401","20180331","1"
"L81051","15C","","20180401","","1"
"L81051","4RJ84","","20010401","20020331","1"
"L81051","4LJ99","","19990401","20010331","1"
"L81051","5M8","","20020401","20130331","1"
"L81051","11T","","20130401","20180331","1"
"L81052","15C","","20180401","20190731","1"
"L81052","5A3","","20010401","20130331","1"
"L81052","4YL81","","19990401","20010331","1"
"L81052","12A","","20130401","20180331","1"
"L81053","15C","","20180401","","1"
"L81053","4HF25","","20010401","20020331","1"
"L81053","5JG","","20020401","20060930","1"
"L81053","4AG25","","19990401","20010331","1"
"L81053","5QJ","","20061001","20130331","1"
"L81053","11H","","20130401","20180331","1"
"L81054","15C","","20180401","","1"
"L81054","4HF25","","20010401","20020331","1"
"L81054","5JG","","20020401","20060930","1"
"L81054","4AG25","","19990401","20010331","1"
"L81054","5QJ","","20061001","20130331","1"
"L81054","11H","","20130401","20180331","1"
"L81055","15C","","20180401","","1"
"L81055","5A3","","20010401","20130331","1"
"L81055","4YL81","","19990401","20010331","1"
"L81055","12A","","20130401","20180331","1"
"L81056","15C","","20180401","20180430","1"
"L81056","4HX36","","19990401","20010331","1"
"L81056","4RJ84","","20010401","20020331","1"
"L81056","5M8","","20020401","20130331","1"
"L81056","11T","","20130401","20180331","1"
"L81057","15C","","20180401","20190731","1"
"L81057","4HF25","","20010401","20020331","1"
"L81057","5JG","","20020401","20060930","1"
"L81057","4AG25","","19990401","20010331","1"
"L81057","5QJ","","20061001","20130331","1"
"L81057","11H","","20130401","20180331","1"
"L81058","15C","","20180401","","1"
"L81058","4RJ84","","20010401","20020331","1"
"L81058","4LJ99","","19990401","20010331","1"
"L81058","5M8","","20020401","20130331","1"
"L81058","11T","","20130401","20180331","1"
"L81059","92G","","20200401","","1"
"L81059","4GF40","","19990401","20010331","1"
"L81059","5FL","","20010401","20130331","1"
"L81059","11E","","20130401","20200331","1"
"L81060","15C","","20180401","20180430","1"
"L81060","4HX36","","19990401","20010331","1"
"L81060","4RJ84","","20010401","20020331","1"
"L81060","5M8","","20020401","20130331","1"
"L81060","11T","","20130401","20180331","1"
"L81061","15C","","20180401","","1"
"L81061","4VG09","","19990401","20010331","1"
"L81061","4VP62","","20010401","20020331","1"
"L81061","5QJ","","20061001","20130331","1"
"L81061","5JF","","20020401","20060930","1"
"L81061","11H","","20130401","20180331","1"
"L81062","15C","","20180401","","1"
"L81062","4DP34","","19990401","20010331","1"
"L81062","4VP62","","20010401","20020331","1"
"L81062","5QJ","","20061001","20130331","1"
"L81062","5JF","","20020401","20060930","1"
"L81062","11H","","20130401","20180331","1"
"L81063","15C","","20180401","","1"
"L81063","5A3","","20010401","20130331","1"
"L81063","4YL81","","19990401","20010331","1"
"L81063","12A","","20130401","20180331","1"
"L81064","92G","","20200401","20250430","1"
"L81064","4GF40","","19990401","20010331","1"
"L81064","5FL","","20010401","20130331","1"
"L81064","11E","","20130401","20200331","1"
"L81065","92G","","20200401","","1"
"L81065","4HV14","","19990401","20010331","1"
"L81065","5FL","","20010401","20130331","1"
"L81065","11E","","20130401","20200331","1"
"L81066","15C","","20180401","","1"
"L81066","4RJ84","","20010401","20020331","1"
"L81066","4LJ99","","19990401","20010331","1"
"L81066","5M8","","20020401","20130331","1"
"L81066","11T","","20130401","20180331","1"
"L81067","15C","","20180401","20250930","1"
"L81067","4VP62","","20010401","20020331","1"
"L81067","5QJ","","20061001","20130331","1"
"L81067","4MQ91","","19990401","20010331","1"
"L81067","5JF","","20020401","20060930","1"
"L81067","11H","","20130401","20180331","1"
"L81068","92G","","20200401","","1"
"L81068","4HV14","","19990401","20010331","1"
"L81068","5FL","","20010401","20130331","1"
"L81068","11E","","20130401","20200331","1"
"L81069","92G","","20200401","","1"
"L81069","4HV14","","19990401","20010331","1"
"L81069","5FL","","20010401","20130331","1"
"L81069","11E","","20130401","20200331","1"
"L81070","92G","","20200401","","1"
"L81070","4HV14","","19990401","20010331","1"
"L81070","5FL","","20010401","20130331","1"
"L81070","11E","","20130401","20200331","1"
"L81071","92G","","20200401","","1"
"L81071","4HV14","","19990401","20010331","1"
"L81071","5FL","","20010401","20130331","1"
"L81071","11E","","20130401","20200331","1"
"L81072","4GF40","","19990401","20010331","1"
"L81072","5FL","","20010401","20130331","1"
"L81072","11E","","20130401","20200331","1"
"L81072","92G","","20200401","","1"
"L81073","92G","","20200401","","1"
"L81073","4GF40","","19990401","20010331","1"
"L81073","5FL","","20010401","20130331","1"
"L81073","11E","","20130401","20200331","1"
"L81075","15C","","20180401","","1"
"L81075","4DP34","","19990401","20010331","1"
"L81075","4VP62","","20010401","20020331","1"
"L81075","5QJ","","20061001","20130331","1"
"L81075","5JF","","20020401","20060930","1"
"L81075","11H","","20130401","20180331","1"
"L81077","15C","","20180401","20250930","1"
"L81077","4VP62","","20010401","20020331","1"
"L81077","5QJ","","20061001","20130331","1"
"L81077","4MQ91","","19990401","20010331","1"
"L81077","5JF","","20020401","20060930","1"
"L81077","11H","","20130401","20180331","1"
"L81078","15C","","20180401","","1"
"L81078","4VP62","","20010401","20020331","1"
"L81078","5QJ","","20061001","20130331","1"
"L81078","4MQ91","","19990401","20010331","1"
"L81078","5JF","","20020401","20060930","1"
"L81078","11H","","20130401","20180331","1"
"L81079","15C","","20180401","","1"
"L81079","5A3","","20010401","20130331","1"
"L81079","4YL81","","19990401","20010331","1"
"L81079","12A","","20130401","20180331","1"
"L81080","4HV14","","19990401","20010331","1"
"L81080","5FL","","20010401","20130331","1"
"L81080","11E","","20130401","20190430","1"
"L81081","15C","","20180401","","1"
"L81081","4GM52","","19990401","20010331","1"
"L81081","4HF25","","20010401","20020331","1"
"L81081","5JG","","20020401","20060930","1"
"L81081","5QJ","","20061001","20130331","1"
"L81081","11H","","20130401","20180331","1"
"L81082","15C","","20180401","","1"
"L81082","4HF25","","20010401","20020331","1"
"L81082","5JG","","20020401","20060930","1"
"L81082","4AG25","","19990401","20010331","1"
"L81082","5QJ","","20061001","20130331","1"
"L81082","11H","","20130401","20180331","1"
"L81083","15C","","20180401","","1"
"L81083","4HF25","","20010401","20020331","1"
"L81083","5JG","","20020401","20060930","1"
"L81083","4AG25","","19990401","20010331","1"
"L81083","5QJ","","20061001","20130331","1"
"L81083","11H","","20130401","20180331","1"
"L81084","15C","","20180401","","1"
"L81084","4HF25","","20010401","20020331","1"
"L81084","5JG","","20020401","20060930","1"
"L81084","5QJ","","20061001","20130331","1"
"L81084","4XD18","","19990401","20010331","1"
"L81084","11H","","20130401","20180331","1"
"L81085","15C","","20180401","","1"
"L81085","4HX36","","19990401","20010331","1"
"L81085","4RJ84","","20010401","20020331","1"
"L81085","5M8","","20020401","20130331","1"
"L81085","11T","","20130401","20180331","1"
"L81086","15C","","20180401","","1"
"L81086","4HX36","","19990401","20010331","1"
"L81086","4RJ84","","20010401","20020331","1"
"L81086","5M8","","20020401","20130331","1"
"L81086","11T","","20130401","20180331","1"
"L81087","15C","","20180401","","1"
"L81087","4DP34","","19990401","20010331","1"
"L81087","4VP62","","20010401","20020331","1"
"L81087","5QJ","","20061001","20130331","1"
"L81087","5JF","","20020401","20060930","1"
"L81087","11H","","20130401","20180331","1"
"L81088","15C","","20180401","20190430","1"
"L81088","4DP34","","19990401","20010331","1"
"L81088","4VP62","","20010401","20020331","1"
"L81088","5QJ","","20061001","20130331","1"
"L81088","5JF","","20020401","20060930","1"
"L81088","11H","","20130401","20180331","1"
"L81089","15C","","20180401","","1"
"L81089","4VG09","","19990401","20010331","1"
"L81089","4VP62","","20010401","20020331","1"
"L81089","5QJ","","20061001","20130331","1"
"L81089","5JF","","20020401","20060930","1"
"L81089","11H","","20130401","20180331","1"
"L81090","15C","","20180401","","1"
"L81090","4GM52","","19990401","20010331","1"
"L81090","4HF25","","20010401","20020331","1"
"L81090","5JG","","20020401","20060930","1"
"L81090","5QJ","","20061001","20130331","1"
"L81090","11H","","20130401","20180331","1"
"L81091","15C","","20180401","","1"
"L81091","4GM52","","19990401","20010331","1"
"L81091","4HF25","","20010401","20020331","1"
"L81091","5JG","","20020401","20060930","1"
"L81091","5QJ","","20061001","20130331","1"
"L81091","11H","","20130401","20180331","1"
"L81093","15C","","20180401","20180430","1"
"L81093","4HF25","","20010401","20020331","1"
"L81093","5JG","","20020401","20060930","1"
"L81093","5QJ","","20061001","20130331","1"
"L81093","4XD18","","19990401","20010331","1"
"L81093","11H","","20130401","20180331","1"
"L81094","15C","","20180401","20250228","1"
"L81094","4HF25","","20010401","20020331","1"
"L81094","5JG","","20020401","20060930","1"
"L81094","4AG25","","19990401","20010331","1"
"L81094","5QJ","","20061001","20130331","1"
"L81094","11H","","20130401","20180331","1"
"L81095","15C","","20180401","","1"
"L81095","4HF25","","20010401","20020331","1"
"L81095","5JG","","20020401","20060930","1"
"L81095","4AG25","","19990401","20010331","1"
"L81095","5QJ","","20061001","20130331","1"
"L81095","11H","","20130401","20180331","1"
"L81098","15C","","20180401","","1"
"L81098","4VP62","","20010401","20020331","1"
"L81098","5QJ","","20061001","20130331","1"
"L81098","4MQ91","","19990401","20010331","1"
"L81098","5JF","","20020401","20060930","1"
"L81098","11H","","20130401","20180331","1"
"L81099","4VP62","","20010401","20020331","1"
"L81099","5QJ","","20061001","20130331","1"
"L81099","4MQ91","","19990401","20010331","1"
"L81099","5JF","","20020401","20060930","1"
"L81099","11H","","20130401","20170430","1"
"L81101","92G","","20200401","20250430","1"
"L81101","4GF40","","19990401","20010331","1"
"L81101","5FL","","20010401","20130331","1"
"L81101","11E","","20130401","20200331","1"
"L81102","15C","","20180401","20191130","1"
"L81102","4HX36","","19990401","20010331","1"
"L81102","4RJ84","","20010401","20020331","1"
"L81102","5M8","","20020401","20130331","1"
"L81102","11T","","20130401","20180331","1"
"L81103","15C","","20180401","","1"
"L81103","5A3","","20010401","20130331","1"
"L81103","4VR02","","19990401","20010331","1"
"L81103","12A","","20130401","20180331","1"
"L81106","15C","","20180401","","1"
"L81106","5A3","","20010401","20130331","1"
"L81106","4VR02","","19990401","20010331","1"
"L81106","12A","","20130401","20180331","1"
"L81108","4HV14","","19990401","20010331","1"
"L81108","5FL","","20010401","20130331","1"
"L81108","11E","","20130401","20170731","1"
"L81112","15C","","20180401","20201130","1"
"L81112","4VP62","","20010401","20020331","1"
"L81112","5QJ","","20061001","20130331","1"
"L81112","4MQ91","","19990401","20010331","1"
"L81112","5JF","","20020401","20060930","1"
"L81112","11H","","20130401","20180331","1"
"L81117","15C","","20180401","20260731","1"
"L81117","5A3","","20010401","20130331","1"
"L81117","4MQ91","","19990401","20010331","1"
"L81117","12A","","20130401","20180331","1"
"L81118","15C","","20180401","","1"
"L81118","5A3","","20010401","20130331","1"
"L81118","4VR02","","19990401","20010331","1"
"L81118","12A","","20130401","20180331","1"
"L81119","15C","","20180401","20201130","1"
"L81119","4RJ84","","20010401","20020331","1"
"L81119","4LJ99","","19990401","20010331","1"
"L81119","5M8","","20020401","20130331","1"
"L81119","11T","","20130401","20180331","1"
"L81120","15C","","20180401","","1"
"L81120","4HF25","","20010401","20020331","1"
"L81120","5JG","","20020401","20060930","1"
"L81120","5QJ","","20061001","20130331","1"
"L81120","4XD18","","19990401","20010331","1"
"L81120","11H","","20130401","20180331","1"
"L81122","92G","","20200401","","1"
"L81122","4GF40","","19990401","20010331","1"
"L81122","5FL","","20010401","20130331","1"
"L81122","11E","","20130401","20200331","1"
"L81123","92G","","20200401","","1"
"L81123","4GF40","","19990401","20010331","1"
"L81123","5FL","","20010401","20130331","1"
"L81123","11E","","20130401","20200331","1"
"L81124","15C","","20180401","20191130","1"
"L81124","4RJ84","","20010401","20020331","1"
"L81124","4LJ99","","19990401","20010331","1"
"L81124","5M8","","20020401","20130331","1"
"L81124","11T","","20130401","20180331","1"
"L81125","15C","","20180401","","1"
"L81125","4HF25","","20010401","20020331","1"
"L81125","5JG","","20020401","20060930","1"
"L81125","5QJ","","20061001","20130331","1"
"L81125","4XD18","","19990401","20010331","1"
"L81125","11H","","20130401","20180331","1"
"L81127","15C","","20180401","","1"
"L81127","5A3","","20010401","20130331","1"
"L81127","4VR02","","19990401","20010331","1"
"L81127","12A","","20130401","20180331","1"
"L81128","4VP62","","20010401","20020331","1"
"L81128","5QJ","","20061001","20130331","1"
"L81128","4MQ91","","19990401","20010331","1"
"L81128","5JF","","20020401","20060930","1"
"L81128","11H","","20130401","20170430","1"
"L81130","15C","","20180401","","1"
"L81130","5A3","","20010401","20130331","1"
"L81130","4YL81","","19990401","20010331","1"
"L81130","12A","","20130401","20180331","1"
"L81131","15C","","20180401","","1"
"L81131","4VP62","","20010401","20020331","1"
"L81131","5QJ","","20061001","20130331","1"
"L81131","4MQ91","","19990401","20010331","1"
"L81131","5JF","","20020401","20060930","1"
"L81131","11H","","20130401","20180331","1"
"L81132","92G","","20200401","","1"
"L81132","4GF40","","19990401","20010331","1"
"L81132","5FL","","20010401","20130331","1"
"L81132","11E","","20130401","20200331","1"
"L81133","15C","","20180401","","1"
"L81133","4GM52","","19990401","20010331","1"
"L81133","4HF25","","20010401","20020331","1"
"L81133","5JG","","20020401","20060930","1"
"L81133","5QJ","","20061001","20130331","1"
"L81133","11H","","20130401","20180331","1"
"L81600","15C","","20180401","","1"
"L81600","4HX36","","19990401","20010331","1"
"L81600","4RJ84","","20010401","20020331","1"
"L81600","5M8","","20020401","20130331","1"
"L81600","11T","","20130401","20180331","1"
"L81617","92G","","20200401","","1"
"L81617","4HV14","","19990401","20010331","1"
"L81617","5FL","","20010401","20130331","1"
"L81617","11E","","20130401","20200331","1"
"L81622","15C","","20180401","20231231","1"
"L81622","4VP62","","20010401","20020331","1"
"L81622","5QJ","","20061001","20130331","1"
"L81622","4MQ91","","19990401","20010331","1"
"L81622","5JF","","20020401","20060930","1"
"L81622","11H","","20130401","20180331","1"
"L81632","15C","","20180401","","1"
"L81632","5A3","","20010401","20130331","1"
"L81632","4YL81","","19990401","20010331","1"
"L81632","12A","","20130401","20180331","1"
"L81635","4RJ84","","20010401","20020331","1"
"L81635","4LJ99","","19990401","20010331","1"
"L81635","5M8","","20020401","20130331","1"
"L81635","11T","","20130401","20170430","1"
"L81637","92G","","20200401","20220430","1"
"L81637","4HV14","","19990401","20010331","1"
"L81637","5FL","","20010401","20130331","1"
"L81637","11E","","20130401","20200331","1"
"L81642","15C","","20180401","","1"
"L81642","5A3","","20010401","20130331","1"
"L81642","4YL81","","19990401","20010331","1"
"L81642","12A","","20130401","20180331","1"
"L81643","15C","","20180401","","1"
"L81643","4RJ84","","20010401","20020331","1"
"L81643","4LJ99","","19990401","20010331","1"
"L81643","5M8","","20020401","20130331","1"
"L81643","11T","","20130401","20180331","1"
"L81644","92G","","20200401","","1"
"L81644","4HV14","","19990401","20010331","1"
"L81644","5FL","","20010401","20130331","1"
"L81644","11E","","20130401","20200331","1"
"L81648","15C","","20180401","20210831","1"
"L81648","4VG09","","19990401","20010331","1"
"L81648","4VP62","","20010401","20020331","1"
"L81648","5QJ","","20061001","20130331","1"
"L81648","5JF","","20020401","20060930","1"
"L81648","11H","","20130401","20180331","1"
"L81649","15C","","20180401","20260731","1"
"L81649","5A3","","20010401","20130331","1"
"L81649","4VR02","","19990401","20010331","1"
"L81649","12A","","20130401","20180331","1"
"L81655","92G","","20200401","20220430","1"
"L81655","4HV14","","19990401","20010331","1"
"L81655","5FL","","20010401","20130331","1"
"L81655","11E","","20130401","20200331","1"
"L81656","15C","","20180401","20180430","1"
"L81656","4GM52","","19990401","20010331","1"
"L81656","4HF25","","20010401","20020331","1"
"L81656","5JG","","20020401","20060930","1"
"L81656","5QJ","","20061001","20130331","1"
"L81656","11H","","20130401","20180331","1"
"L81668","15C","","20180401","","1"
"L81668","4HF25","","20010401","20020331","1"
"L81668","5JG","","20020401","20060930","1"
"L81668","5QJ","","20061001","20130331","1"
"L81668","11H","","20130401","20180331","1"
"L81669","15C","","20180401","","1"
"L81669","4VP62","","20010401","20020331","1"
"L81669","5QJ","","20061001","20130331","1"
"L81669","4MQ91","","19990401","20010331","1"
"L81669","5JF","","20020401","20060930","1"
"L81669","11H","","20130401","20180331","1"
"L81670","15C","","20180401","","1"
"L81670","4RJ84","","20010401","20020331","1"
"L81670","4LJ99","","20000417","20010331","1"
"L81670","5M8","","20020401","20130331","1"
"L81670","11T","","20130401","20180331","1"
"L81673","15C","","20180401","20220331","1"
"L81673","4HF25","","20020121","20020331","1"
"L81673","5JG","","20020401","20060930","1"
"L81673","5QJ","","20061001","20130331","1"
"L81673","11H","","20130401","20180331","1"
"L82001","5KT","","20020401","20060930","1"
"L82001","4CG71","","19990401","20000930","1"
"L82001","5CJ","","20001001","20020331","1"
"L82001","5QP","","20061001","20130331","1"
"L82001","11N","","20130401","","1"
"L82003","4NQ86","","19990401","20020331","1"
"L82003","5KR","","20020401","20060930","1"
"L82003","5QP","","20061001","20130331","1"
"L82003","11N","","20130401","","1"
"L82004","4NQ86","","19990401","20020331","1"
"L82004","5KR","","20020401","20060930","1"
"L82004","5QP","","20061001","20130331","1"
"L82004","11N","","20130401","","1"
"L82006","5KT","","20020401","20060930","1"
"L82006","4CG71","","19990401","20000930","1"
"L82006","5CJ","","20001001","20020331","1"
"L82006","5QP","","20061001","20130331","1"
"L82006","11N","","20130401","","1"
"L82007","4NQ86","","19990401","20020331","1"
"L82007","5KR","","20020401","20060930","1"
"L82007","5QP","","20061001","20130331","1"
"L82007","11N","","20130401","","1"
"L82008","4NQ86","","19990401","20020331","1"
"L82008","5KR","","20020401","20060930","1"
"L82008","5QP","","20061001","20130331","1"
"L82008","11N","","20130401","","1"
"L82009","4NQ86","","19990401","20020331","1"
"L82009","5KR","","20020401","20060930","1"
"L82009","5QP","","20061001","20130331","1"
"L82009","11N","","20130401","20231231","1"
"L82010","4NQ86","","19990401","20020331","1"
"L82010","5KR","","20020401","20060930","1"
"L82010","5QP","","20061001","20130331","1"
"L82010","11N","","20130401","","1"
"L82011","5KT","","20020401","20060930","1"
"L82011","4CN11","","19990401","20020331","1"
"L82011","5QP","","20061001","20130331","1"
"L82011","11N","","20130401","","1"
"L82012","5KR","","20020401","20060930","1"
"L82012","4AH17","","19990401","20020331","1"
"L82012","5QP","","20061001","20130331","1"
"L82012","11N","","20130401","","1"
"L82013","5KT","","20020401","20060930","1"
"L82013","4CG71","","19990401","20000930","1"
"L82013","5CJ","","20001001","20020331","1"
"L82013","5QP","","20061001","20130331","1"
"L82013","11N","","20130401","","1"
"L82014","5FM","","20010401","20060930","1"
"L82014","4JG87","","19990401","20010331","1"
"L82014","5QP","","20061001","20130331","1"
"L82014","11N","","20130401","20190430","1"
"L82015","5KT","","20020401","20060930","1"
"L82015","4CG71","","19990401","20000930","1"
