"503","LINCOLNSHIRE COUNTY COUNCIL","Y60","QJM","COUNTY OFFICES","NEWLAND","","LINCOLN","","LN1 1YL","19800101","","","RO33","","","","","","","","1","","","","",""
"504","NORTHAMPTONSHIRE COUNTY COUNCIL","Y60","QPM","THE GUILDHALL","ST GILES SQUARE","","NORTHAMPTON","","NN1 1DE","19800101","20210331","","RO33","","","","","","","","1","","","","",""
"506","DERBYSHIRE COUNTY COUNCIL","Y60","QJ2","COUNTY OFFICES","","","MATLOCK","","DE4 3AG","19970401","","","RO33","","","","","","","","1","","","","",""
"507","DERBY CITY COUNCIL","Y60","QJ2","COUNCIL HOUSE","CORPORATION STREET","","DERBY","","DE1 2FS","19970401","","","RO40","","","","","","","","1","","","","",""
"508","LEICESTERSHIRE COUNTY COUNCIL","Y60","QK1","COUNTY HALL","LEICESTER ROAD","GLENFIELD","LEICESTER","","LE3 8RA","19970401","","","RO33","","","","","","","","1","","","","",""
"509","LEICESTER CITY COUNCIL","Y60","QK1","CITY HALL","115 CHARLES STREET","","LEICESTER","","LE1 1FZ","19970401","","","RO40","","","","","","","","1","","","","",""
"510","RUTLAND COUNTY COUNCIL","Y60","QK1","CATMOSE HOUSE","CATMOS STREET","","OAKHAM","","LE15 6HP","19970401","","","RO40","","","","","","","","1","","","","",""
"511","NOTTINGHAMSHIRE COUNTY COUNCIL","Y60","QT1","COUNTY HALL","LOUGHBOROUGH ROAD","WEST BRIDGFORD","NOTTINGHAM","","NG2 7QP","19980401","","","RO33","","","","","","","","1","","","","",""
"512","NOTTINGHAM CITY COUNCIL","Y60","QT1","LOXLEY HOUSE","STATION STREET","","NOTTINGHAM","","NG2 3NG","19980401","","","RO40","","","","","","","","1","","","","",""
"606","HERTFORDSHIRE COUNTY COUNCIL","Y61","S1Y5D","FINANCE DEPARTMENT","COUNTY HALL","","HERTFORD","","SG13 8DQ","19800101","","","RO33","","","","","","","","1","","","","",""
"607","NORFOLK COUNTY COUNCIL","Y61","T6Y0W","COUNTY HALL","MARTINEAU LANE","","NORWICH","","NR1 2DH","19800101","","","RO33","","","","","","","","1","","","","",""
"608","OXFORDSHIRE COUNTY COUNCIL","Y59","S0E4D","COUNTY HALL","NEW ROAD","","OXFORD","","OX1 1ND","19800101","","","RO33","","","","","","","","1","","","","",""
"609","SUFFOLK COUNTY COUNCIL","Y61","T6Y0W","ENDEAVOUR HOUSE","RUSSELL ROAD","","IPSWICH","","IP1 2BX","19800101","","","RO33","","","","","","","","1","","","","",""
"611","LUTON BOROUGH COUNCIL","Y61","S1Y5D","TOWN HALL","GEORGE STREET","","LUTON","","LU1 2BQ","19970401","","","RO40","","","","","","","","1","","","","",""
"612","BUCKINGHAMSHIRE COUNTY COUNCIL","Y59","S0E4D","COUNTY HALL","WALTON STREET","","AYLESBURY","","HP20 1UA","19970401","20200331","","RO33","","","","","","","","1","","","","",""
"613","MILTON KEYNES COUNCIL","Y61","S1Y5D","CIVIC OFFICES","1 SAXON GATE EAST","","MILTON KEYNES","","MK9 3EJ","19970401","","","RO40","","","","","","","","1","","","","",""
"614","BRACKNELL FOREST COUNCIL","Y59","S0E4D","TIME SQUARE","MARKET STREET","","BRACKNELL","","RG12 1JD","19980401","","","RO40","","","","","","","","1","","","","",""
"615","WEST BERKSHIRE COUNCIL","Y59","S0E4D","COUNCIL OFFICES","MARKET STREET","","NEWBURY","","RG14 5LD","19980401","","","RO40","","","","","","","","1","","","","",""
"616","READING BOROUGH COUNCIL","Y59","S0E4D","CIVIC OFFICES","BRIDGE STREET","","READING","","RG1 2LU","19980401","","","RO40","","","","","","","","1","","","","",""
"617","SLOUGH BOROUGH COUNCIL","Y59","S0E4D","LANDMARK PLACE","HIGH STREET","","SLOUGH","","SL1 1JL","19980401","","","RO40","","","","","","","","1","","","","",""
"618","ROYAL BOROUGH OF WINDSOR AND MAIDENHEAD","Y59","S0E4D","TOWN HALL","ST IVES ROAD","","MAIDENHEAD","","SL6 1RF","19980401","","","RO40","","","","","","","","1","","","","",""
"619","WOKINGHAM BOROUGH COUNCIL","Y59","S0E4D","CIVIC OFFICES","SHUTE END","","WOKINGHAM","","RG40 1BN","19980401","","","RO40","","","","","","","","1","","","","",""
"620","ESSEX COUNTY COUNCIL","Y61","D7T5G","COUNTY HALL","MARKET RD","","CHELMSFORD","","CM1 1QH","19980401","","","RO33","","","","","","","","1","","","","",""
"621","SOUTHEND-ON-SEA CITY COUNCIL","Y61","D7T5G","CIVIC CENTRE","VICTORIA AVENUE","","SOUTHEND-ON-SEA","","SS2 6EN","19980401","","","RO40","","","","","","","","1","","","","",""
"622","THURROCK COUNCIL","Y61","D7T5G","CIVIC OFFICES","NEW ROAD","","GRAYS","","RM17 6SL","19980401","","","RO40","","","","","","","","1","","","","",""
"623","CAMBRIDGESHIRE COUNTY COUNCIL","Y61","S1Y5D","NEW SHIRE HALL","EMERY CRESCENT","ENTERPRISE CAMPUS","HUNTINGDON","","PE28 4YE","19980401","","","RO33","","","","","","","","1","","","","",""
"624","PETERBOROUGH CITY COUNCIL","Y61","S1Y5D","TOWN HALL","BRIDGE STREET","","PETERBOROUGH","","PE1 1HF","19980401","","","RO40","","","","","","","","1","","","","",""
"625","BEDFORD BOROUGH COUNCIL","Y61","S1Y5D","BOROUGH HALL","CAULDWELL STREET","","BEDFORD","","MK42 9AP","20040401","","","RO40","","","","","","","","1","","","","",""
"626","CENTRAL BEDFORDSHIRE COUNCIL","Y61","S1Y5D","PRIORY HOUSE","MONKS WALK","CHICKSANDS","SHEFFORD","","SG17 5TQ","20090401","","","RO40","","","","","","","","1","","","","",""
"702","LONDON BOROUGH OF CAMDEN","Y56","Z9B2Z","5 PANCRAS SQUARE","","","LONDON","","N1C 4AG","19800101","","","RO223","","","","","","","","1","","","","",""
"703","ROYAL BOROUGH OF GREENWICH","Y56","QKK","THE WOOLWICH CENTRE","35 WELLINGTON STREET","","LONDON","","SE18 6HQ","19800101","","","RO223","","","","","","","","1","","","","",""
"704","LONDON BOROUGH OF HACKNEY","Y56","QMF","HACKNEY SERVICE CENTRE","1 HILLMAN STREET","","LONDON","","E8 1DY","19800101","","","RO223","","","","","","","","1","","","","",""
"705","LONDON BOROUGH OF HAMMERSMITH & FULHAM","Y56","Z9B2Z","145 KING STREET","","","LONDON","","W6 9JT","19800101","","","RO223","","","","","","","","1","","","","",""
"706","LONDON BOROUGH OF ISLINGTON","Y56","Z9B2Z","222 UPPER STREET","","","LONDON","","N1 1XR","19800101","","","RO223","","","","","","","","1","","","","",""
"707","ROYAL BOROUGH OF KENSINGTON AND CHELSEA","Y56","Z9B2Z","TOWN HALL","HORNTON STREET","","LONDON","","W8 7NX","19800101","","","RO223","","","","","","","","1","","","","",""
"708","LONDON BOROUGH OF LAMBETH","Y56","QKK","CIVIC CENTRE","6 BRIXTON HILL","","LONDON","","SW2 1EG","19800101","","","RO223","","","","","","","","1","","","","",""
"709","LONDON BOROUGH OF LEWISHAM","Y56","QKK","TOWN HALL","CATFORD","","LONDON","","SE6 4RU","19800101","","","RO223","","","","","","","","1","","","","",""
"710","LONDON BOROUGH OF SOUTHWARK","Y56","QKK","160 TOOLEY STREET","","","LONDON","","SE1 2QH","19800101","","","RO223","","","","","","","","1","","","","",""
"711","LONDON BOROUGH OF TOWER HAMLETS","Y56","QMF","TOWN HALL","MULBERRY PLACE","5 CLOVE CRESCENT","LONDON","","E14 2BG","19800101","","","RO223","","","","","","","","1","","","","",""
"712","LONDON BOROUGH OF WANDSWORTH","Y56","QWE","TOWN HALL","WANDSWORTH HIGH STREET","","LONDON","","SW18 2PU","19800101","","","RO223","","","","","","","","1","","","","",""
"713","CITY OF WESTMINSTER","Y56","Z9B2Z","WESTMINSTER CITY HALL","64 VICTORIA STREET","","LONDON","","SW1E 6QP","19800101","","","RO223","","","","","","","","1","","","","",""
"714","CITY OF LONDON CORPORATION","Y56","Z9B2Z","PO BOX 270","GUILDHALL","","LONDON","","EC2P 2EJ","19800101","","","RO223","","","","","","","","1","","","","",""
"716","LONDON BOROUGH OF BARKING AND DAGENHAM","Y56","QMF","TOWN HALL","1 TOWN SQUARE","","BARKING","","IG11 7LU","19800101","","","RO223","","","","","","","","1","","","","",""
"717","LONDON BOROUGH OF BARNET","Y56","Z9B2Z","2 BRISTOL AVENUE","","","LONDON","","NW9 4EW","19800101","","","RO223","","","","","","","","1","","","","",""
"718","LONDON BOROUGH OF BEXLEY","Y56","QKK","CIVIC OFFICES","2 WATLING STREET","","BEXLEYHEATH","","DA6 7AT","19800101","","","RO223","","","","","","","","1","","","","",""
"719","LONDON BOROUGH OF BRENT","Y56","Z9B2Z","BRENT CIVIC CENTRE","ENGINEERS WAY","","WEMBLEY","","HA9 0FJ","19800101","","","RO223","","","","","","","","1","","","","",""
"720","LONDON BOROUGH OF BROMLEY","Y56","QKK","BROMLEY CIVIC CENTRE","STOCKWELL CLOSE","","BROMLEY","","BR1 3UH","19800101","","","RO223","","","","","","","","1","","","","",""
"721","LONDON BOROUGH OF CROYDON","Y56","QWE","BERNARD WEATHERILL HOUSE","8 MINT WALK","","CROYDON","","CR0 1EA","19800101","","","RO223","","","","","","","","1","","","","",""
"722","LONDON BOROUGH OF EALING","Y56","Z9B2Z","PERCEVAL HOUSE","14-16 UXBRIDGE ROAD","EALING","LONDON","","W5 2HL","19800101","","","RO223","","","","","","","","1","","","","",""
"723","LONDON BOROUGH OF ENFIELD","Y56","Z9B2Z","CIVIC CENTRE","SILVER STREET","","ENFIELD","","EN1 3ES","19800101","","","RO223","","","","","","","","1","","","","",""
"724","LONDON BOROUGH OF HARINGEY","Y56","Z9B2Z","CIVIC CENTRE","HIGH ROAD","WOOD GREEN","LONDON","","N22 9SA","19800101","","","RO223","","","","","","","","1","","","","",""
"725","LONDON BOROUGH OF HARROW","Y56","Z9B2Z","CIVIC CENTRE","STATION ROAD","","HARROW","","HA1 2XY","19800101","","","RO223","","","","","","","","1","","","","",""
"726","LONDON BOROUGH OF HAVERING","Y56","QMF","TOWN HALL","MAIN ROAD","","ROMFORD","","RM1 3BD","19800101","","","RO223","","","","","","","","1","","","","",""
"727","LONDON BOROUGH OF HILLINGDON","Y56","Z9B2Z","CIVIC CENTRE","HIGH STREET","","UXBRIDGE","","UB8 1UW","19800101","","","RO223","","","","","","","","1","","","","",""
"728","LONDON BOROUGH OF HOUNSLOW","Y56","Z9B2Z","HOUNSLOW HOUSE","7 BATH ROAD","","HOUNSLOW","","TW3 3EB","19800101","","","RO223","","","","","","","","1","","","","",""
"729","ROYAL BOROUGH OF KINGSTON UPON THAMES","Y56","QWE","GUILDHALL","2 HIGH STREET","","KINGSTON UPON THAMES","","KT1 1EU","19800101","","","RO223","","","","","","","","1","","","","",""
"730","LONDON BOROUGH OF MERTON","Y56","QWE","MERTON CIVIC CENTRE","LONDON ROAD","","MORDEN","","SM4 5DX","19800101","","","RO223","","","","","","","","1","","","","",""
"731","LONDON BOROUGH OF NEWHAM","Y56","QMF","NEWHAM DOCKSIDE","1000 DOCKSIDE ROAD","","LONDON","","E16 2QU","19800101","","","RO223","","","","","","","","1","","","","",""
"732","LONDON BOROUGH OF REDBRIDGE","Y56","QMF","LYNTON HOUSE","255-259 HIGH ROAD","","ILFORD","","IG1 1NY","19800101","","","RO223","","","","","","","","1","","","","",""
"733","LONDON BOROUGH OF RICHMOND UPON THAMES","Y56","QWE","CIVIC CENTRE","44 YORK STREET","","TWICKENHAM","","TW1 3BZ","19800101","","","RO223","","","","","","","","1","","","","",""
"734","LONDON BOROUGH OF SUTTON","Y56","QWE","CIVIC OFFICES","ST NICHOLAS WAY","","SUTTON","","SM1 1EA","19800101","","","RO223","","","","","","","","1","","","","",""
"735","LONDON BOROUGH OF WALTHAM FOREST","Y56","QMF","WALTHAM FOREST TOWN HALL","FOREST ROAD","","LONDON","","E17 4JF","19800101","","","RO223","","","","","","","","1","","","","",""
"738","BCP COUNCIL","Y58","QVV","TOWN HALL","BOURNE AVENUE","","BOURNEMOUTH","","BH2 6DY","20190401","","","RO40","","","","","","","","1","","","","",""
"739","SOMERSET WEST AND TAUNTON COUNCIL","Y58","QSL","THE DEANE HOUSE","BELVEDERE ROAD","","TAUNTON","","TA1 1HE","20190401","20230331","","RO36","","","","","","","","1","","","","",""
"740","EAST SUFFOLK COUNCIL","Y61","T6Y0W","EAST SUFFOLK HOUSE","RIDUNA PARK","STATION ROAD","WOODBRIDGE","","IP12 1RT","20190401","","","RO36","","","","","","","","1","","","","",""
"741","WEST SUFFOLK COUNCIL","Y61","T6Y0W","WEST SUFFOLK HOUSE","WESTERN WAY","","BURY ST. EDMUNDS","","IP33 3YU","20190401","","","RO36","","","","","","","","1","","","","",""
"803","ISLE OF WIGHT COUNCIL","Y59","QRL","COUNTY HALL","HIGH STREET","","NEWPORT","","PO30 1UD","19800101","","","RO40","","","","","","","","1","","","","",""
"805","SURREY COUNTY COUNCIL","Y59","S9B9J","WOODHATCH PLACE","11 COCKSHOT HILL","","REIGATE","","RH2 8EF","19800101","","","RO33","","","","","","","","1","","","","",""
"807","WEST SUSSEX COUNTY COUNCIL","Y59","S9B9J","COUNTY HALL","WEST STREET","","CHICHESTER","","PO19 1RQ","19800101","","","RO33","","","","","","","","1","","","","",""
"809","DORSET COUNCIL","Y58","QVV","COUNTY HALL","COLLITON PARK","","DORCHESTER","","DT1 1XJ","19970401","","","RO40","","","","","","","","1","","","","",""
"810","BOURNEMOUTH BOROUGH COUNCIL","Y58","QVV","TOWN HALL","BOURNE AVENUE","","BOURNEMOUTH","","BH2 6DY","19970401","20190331","","RO40","","","","","","","","1","","","","",""
"811","BOROUGH OF POOLE","Y58","QVV","MUNICIPAL BUILDINGS","CIVIC CENTRE","","POOLE","","BH15 2RU","19970401","20190331","","RO40","","","","","","","","1","","","","",""
"812","HAMPSHIRE COUNTY COUNCIL","Y59","QRL","THE CASTLE","CASTLE AVENUE","","WINCHESTER","","SO23 8UJ","19970401","","","RO33","","","","","","","","1","","","","",""
"813","PORTSMOUTH CITY COUNCIL","Y59","QRL","CIVIC OFFICES","GUILDHALL SQUARE","","PORTSMOUTH","","PO1 2GB","19970401","","","RO40","","","","","","","","1","","","","",""
"814","SOUTHAMPTON CITY COUNCIL","Y59","QRL","CIVIC CENTRE","","","SOUTHAMPTON","","SO14 7LY","19970401","","","RO40","","","","","","","","1","","","","",""
"815","EAST SUSSEX COUNTY COUNCIL","Y59","S9B9J","COUNTY HALL","ST. ANNES CRESCENT","","LEWES","","BN7 1UE","19970401","","","RO33","","","","","","","","1","","","","",""
"816","BRIGHTON AND HOVE CITY COUNCIL","Y59","S9B9J","2ND FLOOR, BARTHOLOMEW HOUSE","BARTHOLOMEW SQUARE","","BRIGHTON","","BN1 1JE","19970401","","","RO40","","","","","","","","1","","","","",""
"817","WILTSHIRE COUNCIL","Y58","QOX","COUNTY HALL","BYTHESEA ROAD","","TROWBRIDGE","","BA14 8JN","19970401","","","RO40","","","","","","","","1","","","","",""
"819","SWINDON BOROUGH COUNCIL","Y58","QOX","CIVIC OFFICES","EUCLID STREET","","SWINDON","","SN1 2JH","19970401","","","RO40","","","","","","","","1","","","","",""
"820","KENT COUNTY COUNCIL","Y59","QKS","COUNTY HALL","COUNTY ROAD","","MAIDSTONE","","ME14 1XQ","19980401","","","RO33","","","","","","","","1","","","","",""
"821","MEDWAY COUNCIL","Y59","QKS","GUN WHARF","DOCK ROAD","","CHATHAM","","ME4 4TR","19980401","","","RO40","","","","","","","","1","","","","",""
"902","CORNWALL COUNCIL","Y58","QT6","COUNTY HALL","TREYEW ROAD","","TRURO","","TR1 3AY","19800101","","","RO40","","","","","","","","1","","","","",""
"904","GLOUCESTERSHIRE COUNTY COUNCIL","Y58","QR1","SHIRE HALL","WESTGATE STREET","","GLOUCESTER","","GL1 2TG","19800101","","","RO33","","","","","","","","1","","","","",""
"905","SOMERSET COUNCIL","Y58","QSL","COUNTY HALL","THE CRESCENT","","TAUNTON","","TA1 4DY","19800101","","","RO40","","","","","","","","1","","","","",""
"906","COUNCIL OF THE ISLES OF SCILLY","Y58","QT6","TOWN HALL","","","ST MARY'S","","TR21 0LW","19800101","","","RO40","","","","","","","","1","","","","",""
"908","BATH AND NORTH EAST SOMERSET COUNCIL","Y58","QOX","GUILDHALL","HIGH STREET","","BATH","","BA1 5AW","19960401","","","RO40","","","","","","","","1","","","","",""
"909","BRISTOL CITY COUNCIL","Y58","QUY","CITY HALL","COLLEGE GREEN","","BRISTOL","","BS1 5TR","19960401","","","RO40","","","","","","","","1","","","","",""
"910","NORTH SOMERSET COUNCIL","Y58","QUY","TOWN HALL","WALLISCOTE GROVE ROAD","","WESTON-SUPER-MARE","","BS23 1UJ","19960401","","","RO40","","","","","","","","1","","","","",""
"911","SOUTH GLOUCESTERSHIRE COUNCIL","Y58","QUY","COUNCIL OFFICES","BADMINTON ROAD","YATE","BRISTOL","","BS37 5AF","19960401","","","RO40","","","","","","","","1","","","","",""
"912","DEVON COUNTY COUNCIL","Y58","QJK","COUNTY HALL","TOPSHAM ROAD","","EXETER","","EX2 4QD","19980401","","","RO33","","","","","","","","1","","","","",""
"913","PLYMOUTH CITY COUNCIL","Y58","QJK","BALLARD HOUSE","26 WEST HOE ROAD","","PLYMOUTH","","PL1 3BJ","19980401","","","RO40","","","","","","","","1","","","","",""
"914","TORBAY COUNCIL","Y58","QJK","TOWN HALL","CASTLE CIRCUS","","TORQUAY","","TQ1 3DR","19980401","","","RO40","","","","","","","","1","","","","",""
"915","GREATER MANCHESTER COMBINED AUTHORITY","Y62","QOP","CHURCHGATE HOUSE","56 OXFORD STREET","","MANCHESTER","","M1 6EU","20191001","","","RO273","","","","","","","","1","","","","",""
"916","BUCKINGHAMSHIRE COUNCIL","Y59","S0E4D","THE GATEWAY","GATEHOUSE ROAD","","AYLESBURY","","HP19 8FF","20200401","","","RO40","","","","","","","","1","","","","",""
"H6X4G","CUMBERLAND COUNCIL","Y63","QHM","CUMBRIA HOUSE","117 BOTCHERGATE","","CARLISLE","","CA1 1RD","20230401","","","RO40","","","","","","","","1","","","","",""
"T8X3V","WEST YORKSHIRE COMBINED AUTHORITY","Y63","QWO","WELLINGTON HOUSE","40-50 WELLINGTON STREET","","LEEDS","","LS1 2DE","20241121","","","RO273","","","","","","","","1","","","","",""
"U6Q5Z","WEST NORTHAMPTONSHIRE COUNCIL","Y60","QPM","ANGEL STREET","","","NORTHAMPTON","","NN1 1ED","20210401","","","RO40","","","","","","","","1","","","","",""
"W8X1Q","WESTMORLAND AND FURNESS COUNCIL","Y62","QE1","SOUTH LAKELAND HOUSE","LOWTHER STREET","","KENDAL","","LA9 4UG","20230401","","","RO40","","","","","","","","1","","","","",""
"Z9D4Z","NORTH NORTHAMPTONSHIRE COUNCIL","Y60","QPM","41 MEADOW ROAD","","","KETTERING","","NN16 8TL","20210401","","","RO40","","","","","","","","1","","","","",""
