"908AE","KEYNSHAM CIVIC CENTRE","Y58","QOX","MARKET WALK","KEYNSHAM","","BRISTOL","","BS31 1FS","20181001","","","","908","","","","","","","1","","","","",""
"A0B4E","COLWELL CENTRE FOR ARTS AND EDUCATION","Y58","QR1","DERBY ROAD","","","GLOUCESTER","","GL1 4AD","20210401","","","","904","","","","","","","1","","","","",""
"A0X8J","UP HATHERLEY LIBRARY","Y58","QR1","MORRISONS CENTRE","CAERNARVON ROAD","","CHELTENHAM","","GL51 3BW","20210401","","","","904","","","","","","","1","","","","",""
"A0X9G","STONEHOUSE LIBRARY","Y58","QR1","HIGH STREET","","","STONEHOUSE","","GL10 2NG","20210401","","","","904","","","","","","","1","","","","",""
"A3Q5K","MITCHELDEAN LIBRARY","Y58","QR1","HIGH STREET","","","MITCHELDEAN","","GL17 0HN","20210401","","","","904","","","","","","","1","","","","",""
"A6M6P","HIGHWAYS DEPOT CANNOP","Y58","QR1","MAINTENANCE DEPOT","CANNOP","","COLEFORD","","GL16 7EH","20210401","","","","904","","","","","","","1","","","","",""
"A6V4V","MERSEYTRAVEL GEORGES DOCK","Y62","QYG","GEORGES DOCK BUILDING","GEORGE'S DOCK WAY","","LIVERPOOL","","L3 1DD","20201001","","","","319","","","","","","","1","","","","",""
"A6Y6X","CHURCHDOWN LIBRARY","Y58","QR1","PARTON ROAD","CHURCHDOWN","","GLOUCESTER","","GL3 2AF","20210401","","","","904","","","","","","","1","","","","",""
"A7G2M","INFORMATION TECHNOLOGIES SERVICE - DATA CENTRE","Y62","QYG","BAIRD HOUSE","360 EDGE LANE","FAIRFIELD","LIVERPOOL","","L7 9NJ","20240927","","","","315","","","","","","","1","","","","",""
"A9A4S","GEORGE MOORE / BOURTON LIBRARY","Y58","QR1","APPLEDORE","MOORE ROAD","BOURTON-ON-THE-WATER","CHELTENHAM","","GL54 2AZ","20210401","","","","904","","","","","","","1","","","","",""
"B3H2D","NELC - WILLIAM MOLSON CENTRE - SAIS COVID VACCINATION SERVICE","Y63","QOQ","WILLIAM MOLSON CENTRE","KENT STREET","","GRIMSBY","","DN32 7DJ","20210401","20230228","","","216","","","","","","","1","","","","",""
"B5F7C","NORFOLK COUNTY COUNCIL - CHILDREN'S SERVICES","Y61","T6Y0W","COUNTY HALL","MARTINEAU LANE","","NORWICH","","NR1 2DH","20211001","","","","607","","","","","","","1","","","","",""
"B6I1G","WAKEFIELD CYP BUSINESS INTELLIGENCE AND REPORTING","Y63","QWO","WAKEFIELD ONE","BURTON STREET","","WAKEFIELD","","WF1 2EB","20250306","","","","213","","","","","","","1","","","","",""
"B7C3P","SYWELL COUNTRY PARK","Y60","QPM","WASHBROOK LANE","ECTON","","NORTHAMPTON","","NN6 0QX","20211001","","","","Z9D4Z","","","","","","","1","","","","",""
"C1P2W","HIGHWAY DEPOT CIRENCESTER","Y58","QR1","2 LOVE LANE","","","CIRENCESTER","","GL7 1YG","20210401","","","","904","","","","","","","1","","","","",""
"C5Y5V","OAKLEY ANNEX","Y58","QR1","CLYDE CRESCENT","","","CHELTENHAM","","GL52 5QH","20210401","","","","904","","","","","","","1","","","","",""
"C7C3Y","0-19 PUBLIC HEALTH NURSING SERVICE","Y63","QF7","WESTGATE PLAZA ONE","WESTGATE","","BARNSLEY","","S70 2DR","20240620","","","","204","","","","","","","1","","","","",""
"C7S0Y","GLOUCESTER RECORDS OFFICE","Y58","QR1","GLOUCESTER ARCHIVES","CLARENCE ROW","ALVIN STREET","GLOUCESTER","","GL1 3DW","20210401","","","","904","","","","","","","1","","","","",""
"C8J8Y","NAILSWORTH LIBRARY","Y58","QR1","OLD MARKET","NAILSWORTH","","STROUD","","GL6 0DU","20210401","","","","904","","","","","","","1","","","","",""
"C9A6Q","WEST YORKSHIRE LIAISON & DIVERSION AND RECONNECT SERVICE","Y63","QWO","5 WEST PARADE","","","WAKEFIELD","","WF1 1LT","20230401","20250331","","","213","","","","","","","1","","","","",""
"D2J4C","CYP FAMILY FOCUS TEAM","Y58","QR1","2-4 DEEP STREET","PRESTBURY","","CHELTENHAM","","GL52 3AN","20220401","","","","904","","","","","","","1","","","","",""
"D4X1B","CHELTENHAM LIBRARY CAMPUS","Y58","QR1","CLARENCE STREET","","","CHELTENHAM","","GL50 3JT","20210401","","","","904","","","","","","","1","","","","",""
"D7X8T","COUNTY OFFICES CHELTENHAM","Y58","QR1","ST. GEORGES ROAD","","","CHELTENHAM","","GL50 3EW","20210401","","","","904","","","","","","","1","","","","",""
"E1C7S","ARK ENFIELD (MPK)","Y56","Z9B2Z","MERIDIAN TECHNOLOGY PARK","10 ARDRA ROAD","","LONDON","","N9 0BD","20240404","","","","724","","","","","","","1","","","","",""
"E2B0X","EAST SUSSEX SWIFT","Y59","S9B9J","ST. MARKS HOUSE","14 UPPERTON ROAD","","EASTBOURNE","","BN21 1NN","20210401","","","","815","","","","","","","1","","","","",""
"E3X4Y","STROUD YOUTH CENTRE","Y58","QR1","RYELEAZE ROAD","","","STROUD","","GL5 1JR","20210401","","","","904","","","","","","","1","","","","",""
"E5G9P","TUFFLEY LIBRARY","Y58","QR1","WINDSOR DRIVE","TUFFLEY","","GLOUCESTER","","GL4 0RT","20210401","","","","904","","","","","","","1","","","","",""
"E6X6B","OAKLEY AOC","Y58","QR1","ISBOURNE ROAD","","","CHELTENHAM","","GL52 5QG","20210401","","","","904","","","","","","","1","","","","",""
"E8U4S","COMMUNITY LINK WORKERS - WIGAN COUNCIL","Y62","QOP","LIFE CENTRE SOUTH","COLLEGE AVENUE","","WIGAN","","WN1 1NJ","20201001","","","","313","","","","","","","1","","","","",""
"F3I2C","REDWELL HOUSE","Y58","QR1","55A REDWELL ROAD","MATSON","","GLOUCESTER","","GL4 6JH","20240816","","","","904","","","","","","","1","","","","",""
"F3K3A","STOW ON THE WOLD LIBRARY","Y58","QR1","THE SQUARE","STOW ON THE WOLD","","CHELTENHAM","","GL54 1AF","20210401","","","","904","","","","","","","1","","","","",""
"F6I2E","CINDERFORD LIBRARY","Y58","QR1","BELLE VUE ROAD","","","CINDERFORD","","GL14 2BZ","20210401","","","","904","","","","","","","1","","","","",""
"F7J5N","PARLIAMENT CHILDRENS CENTRE","Y58","QR1","BISLEY OLD ROAD","","","STROUD","","GL5 1NL","20210401","","","","904","","","","","","","1","","","","",""
"G1N5X","MINCHINHAMPTON LIBRARY","Y58","QR1","SCHOOL ROAD","MINCHINHAMPTON","","STROUD","","GL6 9BP","20210401","","","","904","","","","","","","1","","","","",""
"G2C9V","THE VIBE YOUTH SUPPORT CENTRE","Y58","QR1","STANWAY ROAD","","","GLOUCESTER","","GL4 4RE","20240816","","","","904","","","","","","","1","","","","",""
"H1M9Q","WATERWELLS","Y58","QR1","WHEATSTONE COURT 15","EDT 5","TRADING STANDARDS","GLOUCESTER","","GL2 2AX","20210401","","","","904","","","","","","","1","","","","",""
"H3U1N","INDEPENDENT LIVING CENTRE","Y58","QR1","VILLAGE ROAD","","","CHELTENHAM","","GL51 0BY","20210401","","","","904","","","","","","","1","","","","",""
"H4M0J","TEWKSBURY LIBRARY","Y58","QR1","SUN STREET","","","TEWKESBURY","","GL20 5NX","20210401","","","","904","","","","","","","1","","","","",""
"H8A0Q","HQ","Y62","QYG","58 NICHOLAS STREET","","","CHESTER","","CH1 2NP","20251007","","","","327","","","","","","","1","","","","",""
"I2R9V","HIGHWAYS DEPOT MORETON","Y58","QR1","EVENLODE ROAD","","","MORETON-IN-MARSH","","GL56 0NJ","20210401","","","","904","","","","","","","1","","","","",""
"I3Q0U","LECHLADE LIBRARY","Y58","QR1","MARKET SQUARE","LECHLADE ON THAMES","","LECHLADE","","GL7 3AB","20210401","","","","904","","","","","","","1","","","","",""
"I4I5W","SALT AYRE LEISURE CENTRE","Y62","QE1","SALT AYRE LANE","","","LANCASTER","","LA1 5JS","20211001","","","","238","","","","","","","1","","","","",""
"I5B6Z","NEWENT LIBRARY","Y58","QR1","HIGH STREET","","","NEWENT","","GL18 1AN","20210401","","","","904","","","","","","","1","","","","",""
"I5O1M","PUBLIC HEALTH NURSING DEVON","Y58","QJK","CHIEF EXECUTIVE'S DIRECTORATE","COUNTY HALL","TOPSHAM ROAD","EXETER","","EX2 4QD","20240430","","","","912","","","","","","","1","","","","",""
"I7J6N","CUMBRIA COUNCIL HQ","Y63","QHM","CUMBRIA HOUSE","117 BOTCHERGATE","","CARLISLE","","CA1 1RD","20230401","","","","H6X4G","","","","","","","1","","","","",""
"J0S3U","DURSLEY LIBRARY","Y58","QR1","MAY LANE","","","DURSLEY","","GL11 4JH","20210401","","","","904","","","","","","","1","","","","",""
"J0V0Q","WOTTON UNDER EDGE","Y58","QR1","LUDGATE HILL","","","WOTTON-UNDER-EDGE","","GL12 7JJ","20210401","","","","904","","","","","","","1","","","","",""
"J2Z3Z","HAZELWOOD NEIGHBOURHOOD CENTRE","Y60","QPM","GAINSBOROUGH ROAD","","","CORBY","","NN18 0QF","20211001","","","","Z9D4Z","","","","","","","1","","","","",""
"J3B8V","CORONATION SQUARE","Y58","QR1","50-52 CORONATION SQUARE","EDINBURGH PLACE","","CHELTENHAM","","GL51 7SA","20210401","","","","904","","","","","","","1","","","","",""
"J3U9A","BREAM LIBRARY","Y58","QR1","HIGH STREET","BREAM","","LYDNEY","","GL15 6JW","20210401","","","","904","","","","","","","1","","","","",""
"J8K1Z","NEWNHAM LIBRARY","Y58","QR1","THE ARMOURY HALL","DEAN ROAD","","NEWNHAM","","GL14 1AB","20210401","","","","904","","","","","","","1","","","","",""
"J9R3A","BROCKWORTH LIBRARY","Y58","QR1","MOORFIELD ROAD","BROCKWORTH","","GLOUCESTER","","GL3 4EX","20210401","","","","904","","","","","","","1","","","","",""
"K0N0X","LYDNEY LIBRARY","Y58","QR1","HILL STREET","","","LYDNEY","","GL15 5HW","20210401","","","","904","","","","","","","1","","","","",""
"K1U1W","HIGHWAYS DEPOT STROUDWATER","Y58","QR1","STROUDWATER INTERCHANGE","FROMEBRIDGE","","GLOUCESTER","","GL2 7NJ","20210401","","","","904","","","","","","","1","","","","",""
"K2C6S","SHAND HOUSE","Y60","QJ2","DALE ROAD SOUTH","","","MATLOCK","","DE4 3RY","20201001","","","","506","","","","","","","1","","","","",""
"K2X3Q","POWERGATE (LB HARROW)","Y56","Z9B2Z","ZONES 1-8 UNIT 1","POWERGATE BUSINESS PARK","VOLT AVENUE","LONDON","","NW10 6PW","20210401","","","","725","","","","","","","1","","","","",""
"K7U2F","LONGLEVENS LIBRARY","Y58","QR1","CHURCH ROAD","LONGLEVENS","","GLOUCESTER","","GL2 0AJ","20210401","","","","904","","","","","","","1","","","","",""
"L1N7O","DEAN HOUSE","Y58","QR1","CINDERFORD AREA OFFICE","STATION STREET","","CINDERFORD","","GL14 2JF","20210401","","","","904","","","","","","","1","","","","",""
"L4E9O","STROUD LIBRARY","Y58","QR1","LANSDOWN","","","STROUD","","GL5 1BB","20210401","","","","904","","","","","","","1","","","","",""
"L9H4P","ARLE COURT TRANSPORT HUB","Y58","QR1","HATHERLEY LANE","","","CHELTENHAM","","GL51 6SY","20240816","","","","904","","","","","","","1","","","","",""
"M1T0F","FOXES BRIDGE DAY CENTRE","Y58","QR1","BILSON","","","CINDERFORD","","GL14 2LJ","20210401","","","","904","","","","","","","1","","","","",""
"M2W8I","SOUTH TYNESIDE COUNCIL (GLEN STREET)","Y63","QHM","HEBBURN CENTRAL","GLEN STREET","","HEBBURN","","NE31 1AB","20260521","","","","109","","","","","","","1","","","","",""
"M4Z3C","HARTWOOD HOUSE","Y58","QR1","BEECHES GREEN","","","STROUD","","GL5 4AE","20210401","","","","904","","","","","","","1","","","","",""
"M8M3J","HIGHWAYS DEPOT BAMFURLONG","Y58","QR1","BAMFURLONG LANE","","","CHELTENHAM","","GL51 6SU","20210401","","","","904","","","","","","","1","","","","",""
"M8P0H","GIS HEALTHCARE","Y58","QR1","BUILDING 6 UNIT B","VANTAGE POINT BUSINESS VILLAGE","","MITCHELDEAN","","GL17 0DD","20210401","","","","904","","","","","","","1","","","","",""
"N0F4E","HESTERS WAY LIBRARY","Y58","QR1","GOLDSMITH ROAD","","","CHELTENHAM","","GL51 7RT","20211001","","","","904","","","","","","","1","","","","",""
"N1D4D","WINCHCOME LIBRARY","Y58","QR1","BACK LANE","WINCHCOMBE","","CHELTENHAM","","GL54 5PZ","20210401","","","","904","","","","","","","1","","","","",""
"N3H1L","BERKELEY COMMUNITY LIBRARY","Y58","QR1","SCHOOL LANE","","","BERKELEY","","GL13 9DQ","20210401","","","","904","","","","","","","1","","","","",""
"N4T6G","TEWKSBURY AREA OFFICE","Y58","QR1","COUNCIL OFFICES","GLOUCESTER ROAD","","TEWKESBURY","","GL20 5TT","20210401","","","","904","","","","","","","1","","","","",""
"N5D9X","STROUD REGISTRAR OF BIRTHS DEATHS & MARRIAGES","Y58","QR1","THE REGISTER OFFICE","PARLIAMENT STREET","","STROUD","","GL5 1DY","20211001","","","","904","","","","","","","1","","","","",""
"N6T9H","COUNCIL OFFICES (PEMBROKE ROAD)","Y56","Z9B2Z","37 PEMBROKE ROAD","","","LONDON","","W8 6PW","20211001","","","","707","","","","","","","1","","","","",""
"N7M4V","CHARLTON KINGS","Y58","QR1","CHURCH STREET","CHARLTON KINGS","","CHELTENHAM","","GL53 8AR","20210401","","","","904","","","","","","","1","","","","",""
"N8E7O","GROSVENOR YOUTH & COMMUNITY CENTRE","Y58","QR1","GROSVENOR STREET","","","CHELTENHAM","","GL52 2SG","20210401","","","","904","","","","","","","1","","","","",""
"O0O5B","GLIC -GLOBAL LANGUAGES IMMERSION CENTRE","Y58","QR1","4-6 COMMERCIAL ROAD","","","GLOUCESTER","","GL1 2EA","20210401","","","","904","","","","","","","1","","","","",""
"O3C8S","TEWKSBURY YOUTH CENTRE","Y58","QR1","LINK ROAD","","","TEWKESBURY","","GL20 5JQ","20210401","","","","904","","","","","","","1","","","","",""
"P3T7T","PUBLIC HEALTH NURSING - DEVON COUNTY COUNCIL","Y58","QJK","COUNTY HALL","TOPSHAM ROAD","","EXETER","","EX2 4QD","20240416","20240417","","","912","","","","","","","1","","","","",""
"P3U4L","FAIRFORD LIBRARY","Y58","QR1","LONDON STREET","","","FAIRFORD","","GL7 4AQ","20210401","","","","904","","","","","","","1","","","","",""
"P9H2P","LEICESTER CITY COUNCIL - CHILDREN'S SERVICES","Y60","QK1","CITY HALL","115 CHARLES STREET","","LEICESTER","","LE1 1FZ","20260622","","","","509","","","","","","","1","","","","",""
"Q1E9N","MATSON LIBRARY","Y58","QR1","WINSLEY ROAD","MATSON","","GLOUCESTER","","GL4 6NG","20210401","","","","904","","","","","","","1","","","","",""
"R0Q3E","CIRENCESTER AREA OFFICE","Y58","QR1","LEWIS LANE","CIRENCESTER","","CHELTENHAM","","GL51 7SA","20210401","","","","904","","","","","","","1","","","","",""
"R1H2W","CUMBRIA COUNCIL DATA CENTRE","Y63","QHM","CUMBRIA HOUSE","117 BOTCHERGATE","","CARLISLE","","CA1 1RD","20230401","","","","H6X4G","","","","","","","1","","","","",""
"R6B7T","ARK DATA CENTRES - SPRING PARK","Y58","QOX","SPRING PARK","WESTWELLS ROAD","HAWTHORN","CORSHAM","","SN13 9GB","20201001","","","","702","","","","","","","1","","","","",""
"R6U6Y","NORTHUMBERLAND HEALTH TRAINERS","Y63","QHM","COUNTY HALL","","","MORPETH","","NE61 2EF","20211001","","","","104","","","","","","","1","","","","",""
"R8M3E","DURSLEY FIRE STATION","Y58","QR1","KINGSHILL LANE","","","DURSLEY","","GL11 4BZ","20210401","","","","904","","","","","","","1","","","","",""
"S1K3V","GREATER LONDON AUTHORITY, UNION STREET","Y56","QKK","169 UNION STREET","","","LONDON","","SE1 0LL","20211001","","","","203","","","","","","","1","","","","",""
"S3L4L","COLEFORD LIBRARY","Y58","QR1","THE MAIN PLACE","OLD STATION WAY","","COLEFORD","","GL16 8RH","20210401","","","","904","","","","","","","1","","","","",""
"S3S9J","CUMBRIA FIRE & RESCUE SERVICE HEADQUARTERS","Y63","QHM","PENRITH COMMUNITY FIRE STATION","CARLETON AVENUE","","PENRITH","","CA10 2FA","20230401","","","","H6X4G","","","","","","","1","","","","",""
"S5K7Z","WEIGHT MANAGEMENT","Y63","QHM","QUADRANT (EAST)","16 THE SILVERLINK NORTH","","NEWCASTLE UPON TYNE","","NE27 0BY","20210401","","","","108","","","","","","","1","","","","",""
"S7Y8Z","GIS HEALTH CARE PROSPECT WORKS","Y58","QR1","UNIT 23- 25","SEVERNSIDE TRADING ESTATE","","GLOUCESTER","","GL2 5HS","20210401","","","","904","","","","","","","1","","","","",""
"T5Z6U","WEST SUSSEX MHSTS","Y59","S9B9J","COUNTY HALL","WEST STREET","","CHICHESTER","","PO19 1RQ","20201001","","","","807","","","","","","","1","","","","",""
"T8K6A","BRIGHTON & HOVE CITY COUNCIL (HEAD OFFICE)","Y59","S9B9J","TOWN HALL","NORTON ROAD","","HOVE","","BN3 3BQ","20240521","","","","816","","","","","","","1","","","","",""
"T9P1P","HUCCLECOTE LIBRARY","Y58","QR1","HUCCLECOTE ROAD","","","GLOUCESTER","","GL3 3RT","20210401","","","","904","","","","","","","1","","","","",""
"T9T1J","LODGE PARK SPORTS CENTRE","Y60","QPM","SHETLAND WAY","","","CORBY","","NN17 2SG","20211001","","","","Z9D4Z","","","","","","","1","","","","",""
"U6F3O","PRESTBURY LIBRARY","Y58","QR1","THE BURGAGE","PRESTBURY","","CHELTENHAM","","GL52 3DN","20210401","","","","904","","","","","","","1","","","","",""
"U8P3T","MORETON IN THE MARSH","Y58","QR1","STOW ROAD","","","MORETON-IN-MARSH","","GL56 0DR","20210401","","","","904","","","","","","","1","","","","",""
"V1S3T","TEWKSBURY DAY CENTRE","Y58","QR1","STATION ROAD","","","TEWKESBURY","","GL20 5DR","20210401","","","","904","","","","","","","1","","","","",""
"V2H7D","CINDERFORD REGISTRARS","Y58","QR1","REGISTRAR OF BIRTHS DEATHS & MARRIA","BELLE VUE CENTRE","6 BELLE VUE ROAD","CINDERFORD","","GL14 2AB","20210401","","","","904","","","","","","","1","","","","",""
"V5D0W","ARK CONTINUITY","Y59","QRL","CODY TECHNOLOGY PARK","OLD IVELY ROAD","","FARNBOROUGH","","GU14 0LX","20211001","","","","724","","","","","","","1","","","","",""
"V5T2D","CIRENCESTER LIBRARY","Y58","QR1","THE WATERLOO","","","CIRENCESTER","","GL7 2PZ","20210401","","","","904","","","","","","","1","","","","",""
"W2C8D","HORSHAM DISTRICT WELLBEING","Y59","S9B9J","PARKSIDE","CHART WAY","","HORSHAM","","RH12 1XH","20210401","","","","231","","","","","","","1","","","","",""
"W2K0Z","TETBURY LIBRARY","Y58","QR1","CLOSE GARDENS","","","TETBURY","","GL8 8DU","20210401","","","","904","","","","","","","1","","","","",""
"W6T6C","ROYAL FOREST CENTRE","Y58","QR1","DOCKHAM ROAD","","","CINDERFORD","","GL14 2DB","20210401","","","","904","","","","","","","1","","","","",""
"X1J2V","WHADDON YOUTH AND COMMUNITY CENTRE","Y58","QR1","DART ROAD","","","CHELTENHAM","","GL52 5QW","20240816","","","","904","","","","","","","1","","","","",""
"X1P6Y","BISHOP CLEEVES LIBRARY","Y58","QR1","TOBYFIELD ROAD","BISHOPS CLEEVE","","CHELTENHAM","","GL52 8NN","20210401","","","","904","","","","","","","1","","","","",""
"X1V5S","GLOUCESTER LIBRARY","Y58","QR1","BRUNSWICK ROAD","","","GLOUCESTER","","GL1 1HT","20210401","","","","904","","","","","","","1","","","","",""
"X1Y9W","WIGAN COUNCIL WEIGHT MANAGEMENT (T2)","Y62","QOP","TOWN HALL","LIBRARY STREET","","WIGAN","","WN1 1YN","20210401","","","","313","","","","","","","1","","","","",""
"X3B1Y","RUTLAND COUNTY COUNCIL CHILDRENS SOCIAL CARE","Y60","QK1","CATMOSE HOUSE","CATMOS STREET","","OAKHAM","","LE15 6HP","20260619","","","","510","","","","","","","1","","","","",""
"X6B9O","QUEDGELEY LIBRARY","Y58","QR1","BRISTOL ROAD","QUEDGELEY","","GLOUCESTER","","GL2 4PE","20210401","","","","904","","","","","","","1","","","","",""
"Y0K2D","REDWOOD HOUSE","Y58","QR1","SOCIAL SERVICES DEPARTMENT","STROUD HEALTH CENTRE","BEECHES GREEN","STROUD","","GL5 4BH","20210401","","","","904","","","","","","","1","","","","",""
"Y1P2N","TREVONE HOUSE","Y58","QR1","22 DENMARK ROAD","","","GLOUCESTER","","GL1 3HZ","20210401","","","","904","","","","","","","1","","","","",""
"Y6N5S","CHIPPING CAMDEN LIBRARY","Y58","QR1","HIGH STREET","","","CHIPPING CAMPDEN","","GL55 6AT","20211001","","","","904","","","","","","","1","","","","",""
"Y8G6Z","PAINSWICK LIBRARY","Y58","QR1","VICTORIA STREET","PAINSWICK","","STROUD","","GL6 6QA","20210401","","","","904","","","","","","","1","","","","",""
"Y9R1Q","INFORMATION TECHNOLOGIES SERVICE - DATA CENTRE RECOVERY SITE","Y62","QYG","THE HEATH","THE BABBAGE CENTRE","THE HEATH BUSINESS & TECHNICAL PARK","RUNCORN","","WA7 4QX","20240927","","","","315","","","","","","","1","","","","",""
"Y9T9L","BARNWOOD CHILDREN'S HOME","Y58","QR1","6-8 BARNWOOD ROAD","","","GLOUCESTER","","GL2 0RX","20240816","","","","904","","","","","","","1","","","","",""
"Y9W2Z","LEICESTERSHIRE COUNTY COUNCIL CHILDREN'S SOCIAL CARE","Y60","QK1","COUNTY HALL","LEICESTER ROAD","","LEICESTER","","LE3 8RA","20260625","","","","508","","","","","","","1","","","","",""
"Z3Y3N","LONDON ROAD CHILDREN'S HOMES","Y58","QR1","48 LONDON ROAD","","","GLOUCESTER","","GL1 3NZ","20240816","","","","904","","","","","","","1","","","","",""
"Z6G5D","ARK DATA CENTRE - CODY PARK","Y59","QRL","A57 CODY PARK","OLD IVELY ROAD","","FARNBOROUGH","","GU14 0LH","20220401","","","","702","","","","","","","1","","","","",""
"Z7I7A","THE DOLPHIN CENTRE","Y63","QHM","HORSE MARKET","","","DARLINGTON","","DL1 5RP","20220401","","","","117","","","","","","","1","","","","",""
